Title,Location,State,City,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,City,State,County,Zip
The Game,Washington Street & Waverly Place (Chinatown),CA,San Francisco,37.795077,-122.407001,1,intersection,,Washington St,San Francisco,CA,San Francisco County,94108
The Game,"Stockton Tunnel Southern Approach Overhang (Bush & Stockton Streets, Chinatown)",CA,San Francisco,37.796704,-122.408431,1,street_center,,Stockton St,San Francisco,CA,San Francisco County,94133
The Game,Merchant Exchange Building (465 California Street),CA,San Francisco,37.795448,-122.400413,1,street_center,,Merchant St,San Francisco,CA,San Francisco County,94111
The Graduate,San Francisco Zoo (2701 Sloat Blvd.),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Graduate,Bay Bridge,CA,San Francisco,37.814343,-122.358463,1,street_center,,Bay Brg,San Francisco,CA,San Francisco County,94130
The House on Telegraph Hill,Telegraph Hill,CA,San Francisco,37.802965,-122.406905,1,street_center,,Telegraph Pl,San Francisco,CA,San Francisco County,94133
The House on Telegraph Hill,1227 Montgomery Street,CA,San Francisco,37.800436,-122.4045368,1,rooftop,1227,Montgomery St,San Francisco,CA,San Francisco County,94133
The House on Telegraph Hill,Market Street,CA,San Francisco,37.774358,-122.420254,1,street_center,,Market St,San Francisco,CA,San Francisco County,94102
The House on Telegraph Hill,Coit Tower,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Internship,Montgomery and Union St.,CA,San Francisco,37.801038,-122.404429,1,intersection,,Montgomery St,San Francisco,CA,San Francisco County,94133
The Internship,Epic Roasthouse,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Internship,Grant Ave from Sacramento to Clay,CA,San Francisco,37.796901,-122.406827,1,street_center,,Grant Ave,San Francisco,CA,San Francisco County,94133
The Internship,Players Arcade at Pier 39,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Jazz Singer,Coffee Dan's (O'Farrell Street at Powell),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Lady from Shanghai,Mandarin Theatre (1021 Grant Avenue),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Lady from Shanghai,Golden Gate Park,CA,San Francisco,37.779564,-122.431952,1,street_center,,Golden Gate Ave,San Francisco,CA,San Francisco County,94115
The Lady from Shanghai,Fomer Hall of Justice (750 Kearny Street at Washington),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Lady from Shanghai,"Steinhart Aquarium (California Academy of Sciences, Golden Gate Park)",CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Last of the Gladiators,,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Laughing Policeman,,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Lineup,"Steinhart Aquarium (California Academy of Sciences, Golden Gate Park)",CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Lineup,2090 Jackson Street,CA,San Francisco,37.7934152,-122.4294282,1,rooftop,2090,Jackson St,San Francisco,CA,San Francisco County,94109
The Lineup,"Mark Hopkins Intercontinental Hotel (1 Nob Hill Circle, Nob Hill)",CA,San Francisco,37.790199,-122.404671,1,street_center,,Mark Ln,San Francisco,CA,San Francisco County,94108
The Lineup,Sutro Baths (Point Lobos Avenue),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Lineup,Pier 41,CA,San Francisco,37.794996,-122.394324,1,street_center,,Pier,San Francisco,CA,San Francisco County,94105
The Lineup,War Memorial Opera House (401 Van Ness Avenue),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Lineup,The Embarcadero,CA,San Francisco,37.794996,-122.394324,1,street_center,,The Embarcadero,San Francisco,CA,San Francisco County,94105
The Love Bug,Golden Gate Bridge,CA,San Francisco,37.810977,-122.477578,1,street_center,,Golden Gate Brg,San Francisco,CA,San Francisco County,94129
The Love Bug,100 Block of Lombard Street,CA,San Francisco,37.799524,-122.416491,0.8,street_center,,Black Pl,San Francisco,CA,San Francisco County,94133
The Maltese Falcon,Ferry Building,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Maltese Falcon,"Burritt Alley (Off Bush Street, between Powell and Stockton Streets)",CA,San Francisco,37.789851,-122.407404,0.94,intersection,,Burritt St,San Francisco,CA,San Francisco County,94108
The Maltese Falcon,Golden Gate Bridge,CA,San Francisco,37.810977,-122.477578,1,street_center,,Golden Gate Brg,San Francisco,CA,San Francisco County,94129
The Master,Pier 7/ Embarcadero,CA,San Francisco,37.794996,-122.394324,1,street_center,,Pier,San Francisco,CA,San Francisco County,94105
The Matrix,skyline/ exterior scenes,CA,San Francisco,37.72526,-122.503041,1,street_center,,Skyline Blvd,San Francisco,CA,San Francisco County,94132
The Net,Montgomery & Market Streets,CA,San Francisco,37.789263,-122.401375,0.79,intersection,,Market St,San Francisco,CA,San Francisco County,94104
The Net,Moscone Convention Center,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Nightmare Before Christmas,,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Organization,,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Other Sister,Palace of Fine Arts (3301 Lyon Street),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Other Sister,Transbay Terminal (Mission Street at 1st Street),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Other Sister,"St. Peter & Paul's Church (666 Filbert Street, Washington Square)",CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Parent Trap,Administration Building (Treasure Island),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Presidio,700 Block of Jackson Street (Chinatown),CA,San Francisco,37.799524,-122.416491,0.8,street_center,,Black Pl,San Francisco,CA,San Francisco County,94133
The Presidio,900 Block of Grant Avenue (Chinatown),CA,San Francisco,37.799524,-122.416491,0.8,street_center,,Black Pl,San Francisco,CA,San Francisco County,94133
The Presidio,Battery Street (The Embarcadero),CA,San Francisco,37.795874,-122.400486,1,street_center,,Battery St,San Francisco,CA,San Francisco County,94111
The Presidio,Civic Center Plaza,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Presidio,Coit Tower,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Presidio,Ferry Building,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Presidio,"Fort Point (Presidio, Golden Gate National Recreation Area)",CA,San Francisco,37.761953,-122.43065,1,street_center,,Ford St,San Francisco,CA,San Francisco County,94114
The Presidio,Golden Gate Bridge,CA,San Francisco,37.810977,-122.477578,1,street_center,,Golden Gate Brg,San Francisco,CA,San Francisco County,94129
The Presidio,Hayes & Polk Streets (Civic Center),CA,San Francisco,37.777512,-122.418043,1,intersection,,Hayes St,San Francisco,CA,San Francisco County,94102
The Presidio,Market & 2nd Streets,CA,San Francisco,37.789263,-122.401375,1,intersection,,2nd St,San Francisco,CA,San Francisco County,94105
The Presidio,Montgomery & Vallejo Streets (Telegraph Hill),CA,San Francisco,37.799172,-122.404053,1,intersection,,Montgomery St,San Francisco,CA,San Francisco County,94133
The Presidio,Presidio (Golden Gate National Recreation Area),CA,San Francisco,37.788257,-122.460315,1,street_center,,Presidio Ter,San Francisco,CA,San Francisco County,94118
The Presidio,Sansome Street (The Embarcadero),CA,San Francisco,37.796626,-122.401853,1,street_center,,Sansome St,San Francisco,CA,San Francisco County,94111
The Presidio,Washington Street & Waverly Place (Chinatown),CA,San Francisco,37.795077,-122.407001,1,intersection,,Washington St,San Francisco,CA,San Francisco County,94108
The Presidio,200 Block of Sansome Street (Financial District),CA,San Francisco,37.799524,-122.416491,0.8,street_center,,Black Pl,San Francisco,CA,San Francisco County,94133
The Princess Diaries,724 Brazil Avenue,CA,San Francisco,37.7216111,-122.4288936,1,rooftop,724,Brazil Ave,San Francisco,CA,San Francisco County,94112
The Princess Diaries,2601 Lyon Street,CA,San Francisco,37.7946838,-122.446997,1,rooftop,2601,Lyon St,San Francisco,CA,San Francisco County,94123
The Princess Diaries,Baker Beach,CA,San Francisco,37.790555,-122.48091,1,street_center,,Baker Ct,San Francisco,CA,San Francisco County,94129
The Princess Diaries,Fisherman's Wharf,CA,San Francisco,37.808966,-122.415843,1,street_center,,Fishermans Wharf,San Francisco,CA,San Francisco County,94133
The Princess Diaries,Firestation #3 (Brazil Avenue and Athens Street),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Princess Diaries,Cliff House (1090 Point Lobos Avenue),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Princess Diaries,Broadway Tunnel (Broadway between Powell and Larkin),CA,San Francisco,37.796095,-122.42011,1,intersection,,Broadway,San Francisco,CA,San Francisco County,94109
The Pursuit of Happyness,Glide Memorial Church (434 Ellis St),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Pursuit of Happyness,Glen Park Subway Station,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Pursuit of Happyness,Candlestick Park (602 Jamestown Ave.),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Pursuit of Happyness,Golden Gate Park Children's Playground,CA,San Francisco,37.779564,-122.431952,1,street_center,,Golden Gate Ave,San Francisco,CA,San Francisco County,94115
The Right Stuff,"American Can Company (Between Illinois & Kentucky, 20th and 22nd Streets)",CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Right Stuff,Cow Palace,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Right Stuff,City Hall,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Right Stuff,Financial District,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Rock,"Fairmont Hotel (950 Mason Street, Nob Hill)",CA,San Francisco,37.738952,-122.425815,1,street_center,,Fairmount St,San Francisco,CA,San Francisco County,94131
The Rock,New Russian Hill Market (1198 Pacific Avenue at Jones),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Rock,The San Francisco Bay,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Rock,Palace of Fine Arts (3301 Lyon Street),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Rock,Alcatraz Island,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Rock,City Hall,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Rock,Coit Tower,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Sweetest Thing,Golden Gate National Recreation Area,CA,San Francisco,37.791934,-122.415475,1,street_center,,Golden Ct,San Francisco,CA,San Francisco County,94109
The Ten Commandments,"St. Peter & Paul's Church (666 Filbert Street, Washington Square)",CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Times of Harvey Milk,The Castro,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Towering Inferno,"Bank of America Building (555 California Street, Financial District)",CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Towering Inferno,Firestation #38 (California & Laguna),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Towering Inferno,"Fairmont Hotel (950 Mason Street, Nob Hill)",CA,San Francisco,37.738952,-122.425815,1,street_center,,Fairmount St,San Francisco,CA,San Francisco County,94131
The Towering Inferno,Grace Cathedral Episcopal Church (1100 California Street),CA,San Francisco,37.775607,-122.415485,1,street_center,,Grace St,San Francisco,CA,San Francisco County,94103
The Towering Inferno,2898 Vallejo Street,CA,San Francisco,37.7942314,-122.4448778,1,rooftop,2898,Vallejo St,San Francisco,CA,San Francisco County,94123
The Towering Inferno,"Hyatt Regency Hotel (5 Embarcadero Center, Financial District)",CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Towering Inferno,"San Francisco Fire Station 38 (2150 California Street, Pacific Heights)",CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Wedding Planner,City Hall,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Wedding Planner,Grace Cathedral Episcopal Church (1100 California Street),CA,San Francisco,37.775607,-122.415485,1,street_center,,Grace St,San Francisco,CA,San Francisco County,94103
The Wedding Planner,"The Music Concourse (Martin Luther King, Jr. Drive, Golden Gate Park)",CA,San Francisco,37.778779,-122.459982,0.33,place,,,San Francisco,CA,San Francisco County,94118
The Wedding Planner,Pleasant Street at Taylor,CA,San Francisco,37.792991,-122.412739,1,intersection,,Pleasant St,San Francisco,CA,San Francisco County,94108
The Wedding Planner,Pier 7 (The Embarcadero),CA,San Francisco,37.794996,-122.394324,1,street_center,,Pier,San Francisco,CA,San Francisco County,94105
The Wedding Planner,Montgomery Street at Union Street,CA,San Francisco,37.801038,-122.404429,1,intersection,,Montgomery St,San Francisco,CA,San Francisco County,94133
The Wedding Planner,Lincoln Park,CA,San Francisco,37.765117,-122.484759,1,street_center,,Lincoln Way,San Francisco,CA,San Francisco County,94122
The Wedding Planner,"Japanese Tea Garden (Hagiwara Tea Garden Drive, Golden Gate Park)",CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Woman In Red,Brocklebank Apartments (1000 Mason Street),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Woman In Red,Palace of Fine Arts (3301 Lyon Street),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Woman In Red,Montgomery Street at Union Street,CA,San Francisco,37.801038,-122.404429,1,intersection,,Montgomery St,San Francisco,CA,San Francisco County,94133
The Woman In Red,"Postcard Row (Alamo Square, Hayes Valley)",CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
They Call Me MISTER Tibbs,,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
The Zodiac,,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Thief of Hearts,,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Time After Time,Broadway at Osgood Street (North Beach),CA,San Francisco,37.798323,-122.403075,1,intersection,,Broadway,San Francisco,CA,San Francisco County,94133
Time After Time,Lombard & Laguna Streets (Marina District),CA,San Francisco,37.800469,-122.431115,1,intersection,,Laguna St,San Francisco,CA,San Francisco County,94123
Time After Time,Lombard & Fillmore Streets (Marina District),CA,San Francisco,37.799842,-122.436046,1,intersection,,Fillmore St,San Francisco,CA,San Francisco County,94123
Time After Time,Lombard & Divisadero Streets (Marina District),CA,San Francisco,37.799,-122.442647,1,intersection,,Divisadero St,San Francisco,CA,San Francisco County,94123
Time After Time,Lombard & Broderick Streets (Marina District),CA,San Francisco,37.79879,-122.444319,1,intersection,,Broderick St,San Francisco,CA,San Francisco County,94123
Time After Time,Justin Herman Plaza,CA,San Francisco,37.732743,-122.421741,1,street_center,,Justin Dr,San Francisco,CA,San Francisco County,94112
Time After Time,Intersection of Fulton & 6th Streets (Chinatown),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Time After Time,Intersection of California & Grant Streets (Richmond District),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Time After Time,Hyatt Regency Hotel (5 Embarcadero Center),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Time After Time,"Huntington Park (California & Taylor Streets, Nob Hill)",CA,San Francisco,37.730788,-122.49507,1,street_center,,Huntington Dr,San Francisco,CA,San Francisco County,94132
Time After Time,Golden Gate Park,CA,San Francisco,37.779564,-122.431952,1,street_center,,Golden Gate Ave,San Francisco,CA,San Francisco County,94115
Time After Time,Golden Gate Bridge,CA,San Francisco,37.810977,-122.477578,1,street_center,,Golden Gate Brg,San Francisco,CA,San Francisco County,94129
Time After Time,"Ghiradelli Square (900 North Point Street, Fisherman's Wharf)",CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Time After Time,Chestnut & Davisadero Streets (Marina District),CA,San Francisco,37.799977,-122.442846,1,intersection,,Chestnut St,San Francisco,CA,San Francisco County,94123
Time After Time,California Academy of Sciences (Golden Gate Park),CA,San Francisco,37.787438,-122.445402,1,street_center,,California St,San Francisco,CA,San Francisco County,94115
Time After Time,2340 Francisco Street,CA,San Francisco,37.8010857,-122.4438953,1,rooftop,2340,Francisco St,San Francisco,CA,San Francisco County,94123
Time After Time,100 Block of Union Street (Cow Hollow),CA,San Francisco,37.799524,-122.416491,0.8,street_center,,Black Pl,San Francisco,CA,San Francisco County,94133
Time After Time,Old St. Mary's Church (660 California Street at Grant),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Time After Time,United Nations Plaza (Civic Center),CA,San Francisco,37.779992,-122.413487,1,street_center,,Fulton St,San Francisco,CA,San Francisco County,94102
Time After Time,"SF General Hospital Center (1001 Potrero Avenue, Potrero Hill)",CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Time After Time,Palace of Fine Arts (3301 Lyon Street),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Time After Time,One Embarcadero Center (Financial District),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Time After Time,Merchant Exchange (465 California Street at Leidesdortt),CA,San Francisco,37.794315,-122.402265,0.81,intersection,,Leidesdorff St,San Francisco,CA,San Francisco County,94111
Time After Time,Marina Green (Marina District),CA,San Francisco,37.805368,-122.44565,1,street_center,,Marina Blvd,San Francisco,CA,San Francisco County,94123
Tin Cup,,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
To the Ends of the Earth,,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
True Believer,,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Tucker: The Man and His Dreams,City Hall,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Tweek City,,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Twisted,"McCovey Point, China Basin Park (24 Willy Mays Plaza)",CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Twisted,Veterans' War Memorial Building (401 Van Ness Avenue),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Twisted,,CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Twisted,La Bodega (1332 Grant Avenue at Vallejo),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Twisted,Vesuvio Café (255 Columbus Avenue),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Twisted,The Saloon (1232 Grant Avenue),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Twisted,Mojito (1337-1339 Grant Avenue),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Twisted,"Red's Java House (Pier 30-32, The Embarcadero)",CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Twisted,Piers 30-32,CA,San Francisco,37.788488,-122.437129,1,street_center,,Pierce St,San Francisco,CA,San Francisco County,94115
Twisted,Pier 39,CA,San Francisco,37.794996,-122.394324,1,street_center,,Pier,San Francisco,CA,San Francisco County,94105
Twisted,Pier 24,CA,San Francisco,37.794996,-122.394324,1,street_center,,Pier,San Francisco,CA,San Francisco County,94105
Under the Tuscan Sun,Mecca Restaurant (2029 Market Street),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Until the End of the World,"Tosca Café (242 Columbus Avenue, North Beach)",CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Vegas in Space,3567 18th Street,CA,San Francisco,37.7613877,-122.4230396,1,rooftop,3567,18th St,San Francisco,CA,San Francisco County,94110
Vegas in Space,Project Artaud (Florida Street),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Vegas in Space,Carona Heights Park,CA,San Francisco,37.723388,-122.466688,1,street_center,,Corona St,San Francisco,CA,San Francisco County,94127
Vegas in Space,544 Natoma (SOMA),CA,San Francisco,37.7794929,-122.4087277,1,rooftop,544,Natoma St,San Francisco,CA,San Francisco County,94103
Vegas in Space,422 Oak Street at Laguna,CA,San Francisco,37.774598,-122.425888,1,intersection,,Laguna St,San Francisco,CA,San Francisco County,94102
Vegas in Space,Under Highway 101 (near Potrero and Cesar Chavez Streets),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Vertigo,York Hotel (940 Sutter Street),CA,San Francisco,37.754453,-122.408343,1,street_center,,York St,San Francisco,CA,San Francisco County,94110
Vertigo,1007 Gough Street,CA,San Francisco,37.782535,-122.42411975,1,range_interpolation,1007,Gough St,San Francisco,CA,San Francisco County,94109
Vertigo,900 Lombard Street,CA,San Francisco,37.8025311,-122.416596,1,rooftop,900,Lombard St,San Francisco,CA,San Francisco County,94133
Vertigo,Brocklebank Apartments (1000 Mason Street),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Vertigo,"California Palace of the Legion of Honor (34th Avenue & Clement, Lincoln Park)",CA,San Francisco,37.787438,-122.445402,1,street_center,,California St,San Francisco,CA,San Francisco County,94115
Vertigo,Claude Lane at Bush Street,CA,San Francisco,37.790713,-122.4044,1,intersection,,Bush St,San Francisco,CA,San Francisco County,94108
Vertigo,Conservatory of Flowers (Golden Gate Park),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Vertigo,Ernie's Restaurant (847 Montgomery Street),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Vertigo,"Fairmont Hotel (950 Mason Street, Nob Hill)",CA,San Francisco,37.738952,-122.425815,1,street_center,,Fairmount St,San Francisco,CA,San Francisco County,94131
Vertigo,"Fort Point (Presidio, Golden Gate National Recreation Area)",CA,San Francisco,37.761953,-122.43065,1,street_center,,Ford St,San Francisco,CA,San Francisco County,94114
Vertigo,Gough & Eddy Streets (Western Addition),CA,San Francisco,37.782477,-122.424108,0.9,intersection,,Eddy St,San Francisco,CA,San Francisco County,94109
Vertigo,"Mission Delores (3321 16th Street, Mision District)",CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Vertigo,Mission San Juan Bautista (2nd & Mariposa Streets),CA,San Francisco,37.742821,-122.42168,1,street_center,,Mission St,San Francisco,CA,San Francisco County,94110
Vertigo,Park Hill Sanatorium (351 Buena Vista Avenue East),CA,San Francisco,37.736737,-122.424235,1,street_center,,Park St,San Francisco,CA,San Francisco County,94110
Vertigo,San Francisco Drydock (20th and Illinois Streets),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Vertigo,Palace of Fine Arts (3301 Lyon Street),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
What Dreams May Come,Treasure Island,CA,San Francisco,37.815742,-122.371546,1,street_center,,Treasure Island Rd,San Francisco,CA,San Francisco County,94130
What's Up Doc?,Alta Plaza Park (Steiner Street),CA,San Francisco,37.801707,-122.402935,1,street_center,,Alta St,San Francisco,CA,San Francisco County,94133
What's Up Doc?,22nd Avenue & Balboa Street (Richmond District),CA,San Francisco,37.795219,-122.420782,0.33,place,,,San Francisco,CA,San Francisco County,94109
What's Up Doc?,"St. Peter & Paul's Church (666 Filbert Street, Washington Square)",CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
What's Up Doc?,San Francisco Hilton (333 O'Farrell Street),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
What's Up Doc?,Lombard Street between Hyde and Leavenworth,CA,San Francisco,37.8022,-122.417966,1,intersection,,Leavenworth St,San Francisco,CA,San Francisco County,94133
What's Up Doc?,Hyde Street Pier,CA,San Francisco,37.794567,-122.418112,1,street_center,,Hyde St,San Francisco,CA,San Francisco County,94109
What's Up Doc?,Chinatown,CA,San Francisco,37.794993,-122.40767,1,street_center,,Old Chinatown Ln,San Francisco,CA,San Francisco County,94108
What the Bleep Do We Know,Golden Gate National Recreation Area,CA,San Francisco,37.791934,-122.415475,1,street_center,,Golden Ct,San Francisco,CA,San Francisco County,94109
When a Man Loves a Woman,Grant Street at Pacific Avenue,CA,San Francisco,37.796901,-122.406827,1,intersection,,Grant Ave,San Francisco,CA,San Francisco County,94133
When a Man Loves a Woman,Cybelle's Pizza (1000 Bush Street),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
When a Man Loves a Woman,1521 Masonic Avenue at Piedmont Street,CA,San Francisco,37.765958,-122.444172,0.84,intersection,,Masonic Ave,San Francisco,CA,San Francisco County,94117
When a Man Loves a Woman,Buena Vista Café (2765 Hyde Street),CA,San Francisco,37.769006,-122.438338,1,street_center,,Buena Vista Ave E,San Francisco,CA,San Francisco County,94117
When a Man Loves a Woman,"Victor's Restaurant, The Westin St. Francis Hotel (335 Powell Street)",CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
When a Man Loves a Woman,Spring Valley School (1451 Jackson Street),CA,San Francisco,37.792716,-122.403828,1,street_center,,Spring St,San Francisco,CA,San Francisco County,94104
When a Man Loves a Woman,"International Studies Academy (993 Vermont Street, Potrero Hill)",CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
When a Man Loves a Woman,766 Vallejo Street at Stockton Street (North Beach),CA,San Francisco,37.79857,-122.408808,1,intersection,,Stockton St,San Francisco,CA,San Francisco County,94133
Woman on the Run,Cable Car Signal Box (California Street at Powell Street),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
Woman on the Run,819 Mason Street at Pine,CA,San Francisco,37.790881,-122.410623,1,intersection,,Mason St,San Francisco,CA,San Francisco County,94108
Woman on the Run,772 Commercial Street at Kearney,CA,San Francisco,37.794021,-122.40471,1,intersection,,Commercial St,San Francisco,CA,San Francisco County,94108
Woman on the Run,1801 Laguna at Bush,CA,San Francisco,37.787651,-122.428525,1,intersection,,Bush St,San Francisco,CA,San Francisco County,94115
Woman on the Run,Fomer Hall of Justice (750 Kearny Street at Washington),CA,San Francisco,37.795219,-122.420782,1,place,,,San Francisco,CA,San Francisco County,94109
